lat,lon,alt,date,device,os,version
51.5383987427,-0.0412160940468,13.9622926712,2017-02-13 17:48:48,"iPhone8,1",10.2.1,1.1
51.5383987427,-0.0412160940468,13.9622926712,2017-02-13 17:48:48,"iPhone8,1",11.2.6,1
51.5376663208,-0.048936355859,16.2551231384,2017-02-13 18:03:44,"iPhone8,1",10.2.1,1.1
51.5376663208,-0.048936355859,16.2551231384,2017-02-13 18:03:44,"iPhone8,1",11.2.6,1
51.5330047607,-0.0497899577022,14.1073303223,2017-02-14 09:04:00,"iPhone8,1",10.2.1,1.1
51.5330047607,-0.0497899577022,14.1073303223,2017-02-14 09:04:00,"iPhone8,1",11.2.6,1
51.5293579102,-0.054677721113,14.4784727097,2017-02-14 09:10:24,"iPhone8,1",10.2.1,1.1
51.5293579102,-0.054677721113,14.4784727097,2017-02-14 09:10:24,"iPhone8,1",11.2.6,1
51.5176620483,-0.0824353396893,15.2932882309,2017-02-14 09:23:12,"iPhone8,1",10.2.1,1.1
51.5176620483,-0.0824353396893,15.2932882309,2017-02-14 09:23:12,"iPhone8,1",11.2.6,1
51.5201683044,-0.0982566252351,18,2017-02-14 09:33:52,"iPhone8,1",10.2.1,1.1
51.5201683044,-0.0982566252351,18,2017-02-14 09:33:52,"iPhone8,1",11.2.6,1
51.5254020691,-0.135873273015,27,2017-02-14 09:42:24,"iPhone8,1",10.2.1,1.1
51.5254020691,-0.135873273015,27,2017-02-14 09:42:24,"iPhone8,1",11.2.6,1
51.5207443237,-0.135049447417,28.1041698456,2017-02-14 10:35:44,"iPhone8,1",10.2.1,1.1
51.5207443237,-0.135049447417,28.1041698456,2017-02-14 10:35:44,"iPhone8,1",11.2.6,1
51.5167541504,-0.130475834012,27,2017-02-14 10:44:16,"iPhone8,1",10.2.1,1.1
51.5167541504,-0.130475834012,27,2017-02-14 10:44:16,"iPhone8,1",11.2.6,1
51.5173339844,-0.120411232114,28.8892822266,2017-02-14 10:50:40,"iPhone8,1",10.2.1,1.1
51.5173339844,-0.120411232114,28.8892822266,2017-02-14 10:50:40,"iPhone8,1",11.2.6,1
51.5134277344,-0.088874258101,20.8847370148,2017-02-14 10:59:12,"iPhone8,1",10.2.1,1.1
51.5134277344,-0.088874258101,20.8847370148,2017-02-14 10:59:12,"iPhone8,1",11.2.6,1
51.5257759094,-0.055815871805,20.9597568512,2017-02-14 11:05:36,"iPhone8,1",10.2.1,1.1
51.5257759094,-0.055815871805,20.9597568512,2017-02-14 11:05:36,"iPhone8,1",11.2.6,1
51.5314979553,-0.0512223653495,17.8717975616,2017-02-14 17:48:48,"iPhone8,1",10.2.1,1.1
51.5314979553,-0.0512223653495,17.8717975616,2017-02-14 17:48:48,"iPhone8,1",11.2.6,1
51.5370864868,-0.0425456166267,13.3541488647,2017-02-14 17:57:20,"iPhone8,1",10.2.1,1.1
51.5370864868,-0.0425456166267,13.3541488647,2017-02-14 17:57:20,"iPhone8,1",11.2.6,1
51.5372123718,-0.0500674918294,15.999792099,2017-02-14 18:10:08,"iPhone8,1",10.2.1,1.1
51.5372123718,-0.0500674918294,15.999792099,2017-02-14 18:10:08,"iPhone8,1",11.2.6,1
51.5303764343,-0.0561890937388,20.1748046875,2017-02-14 18:14:24,"iPhone8,1",10.2.1,1.1
51.5303764343,-0.0561890937388,20.1748046875,2017-02-14 18:14:24,"iPhone8,1",11.2.6,1
51.5268669128,-0.0610671117902,14.0163574219,2017-02-14 18:20:48,"iPhone8,1",10.2.1,1.1
51.5268669128,-0.0610671117902,14.0163574219,2017-02-14 18:20:48,"iPhone8,1",11.2.6,1
51.5269432068,-0.0682753771544,16.6782836914,2017-02-14 18:29:20,"iPhone8,1",10.2.1,1.1
51.5269432068,-0.0682753771544,16.6782836914,2017-02-14 18:29:20,"iPhone8,1",11.2.6,1
51.5290985107,-0.0701694339514,16.3763256073,2017-02-14 19:03:28,"iPhone8,1",10.2.1,1.1
51.5290985107,-0.0701694339514,16.3763256073,2017-02-14 19:03:28,"iPhone8,1",11.2.6,1
51.5321044922,-0.0569886080921,17.4161815643,2017-02-14 21:05:04,"iPhone8,1",10.2.1,1.1
51.5321044922,-0.0569886080921,17.4161815643,2017-02-14 21:05:04,"iPhone8,1",11.2.6,1
51.5375747681,-0.049359627068,16.0444831848,2017-02-14 21:11:28,"iPhone8,1",10.2.1,1.1
51.5375747681,-0.049359627068,16.0444831848,2017-02-14 21:11:28,"iPhone8,1",11.2.6,1
51.5377807617,-0.0414964295924,14.2353582382,2017-02-15 08:42:40,"iPhone8,1",10.2.1,1.1
51.5377807617,-0.0414964295924,14.2353582382,2017-02-15 08:42:40,"iPhone8,1",11.2.6,1
51.5334777832,-0.0490690805018,13.3483276367,2017-02-15 08:57:36,"iPhone8,1",10.2.1,1.1
51.5334777832,-0.0490690805018,13.3483276367,2017-02-15 08:57:36,"iPhone8,1",11.2.6,1
51.5299072266,-0.0546552427113,15.6648540497,2017-02-15 09:04:00,"iPhone8,1",10.2.1,1.1
51.5299072266,-0.0546552427113,15.6648540497,2017-02-15 09:04:00,"iPhone8,1",11.2.6,1
51.5299682617,-0.0547027997673,15.9797439575,2017-02-15 09:10:24,"iPhone8,1",10.2.1,1.1
51.5299682617,-0.0547027997673,15.9797439575,2017-02-15 09:10:24,"iPhone8,1",11.2.6,1
51.517364502,-0.120373263955,30.2044906616,2017-02-15 13:02:56,"iPhone8,1",10.2.1,1.1
